SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
-4.0,,,,,,,,,,,,,,,,,,,,,,,,
-3.75,,,,,,,,,,,,,,,,,,,,,,,,
-3.5,,,,,,,,,,,,,,,,,,,,,,,,
-3.25,,,,,,,,,,,,,,,,,,,,,,,,
-3.0,,,,,,,,,,,,,,,,,,,,,,,,
-2.75,,,,,,,,,,,,,,,,,,,,,,,,
-2.5,,,,,,,,,,,,,,,,,,,,,,,,
-2.25,,,,,,,,,,,,,,,,,,,,,,,,
0.25,,451907.3513875287,927208.8102230169,20809.06170690598,,187163.90501288182,121844.76167271545,,,,,671213.4506735737,1083486.2028744426,75764.6515969551,5863.585881434508,31634.718246172764,852619.7624580264,228122.58039578237,,19720.558608072235,175539.0630224009,166607.89514724026,916209.6529316958,471445.0483922862
0.5,,449292.10843372345,1010758.1631055484,19279.557356230536,,464988.672768081,531989.0650896295,,,,,850131.8072740914,1126234.7567460034,294277.43167038355,62769.563569708625,16775.69355720849,735776.8175092423,398762.38713083044,,9707.831022171966,171153.04005325993,199286.7833248009,1845085.936167161,473740.22806101013
0.75,,381289.8706254959,1152614.4468430309,109560.89794515375,,837667.5165093325,495145.1250366996,,,,,990288.2987004628,1064407.5777688306,398303.74961124035,260542.6549130194,34198.332428723545,1060573.4736291273,392728.16717854794,,16348.873825185321,268880.91279325366,911630.8637123189,1815447.68699178,451925.3875392496
1.0,,401143.239099076,1342930.991163386,360410.26861362,,1191223.5581440136,1279269.1878498446,,,,,664293.6371767386,1117612.0997730102,809859.6406343058,355380.5004785158,30679.29489117136,1336728.1534983292,400838.56868816074,106455.69280446149,11197.916013333583,276526.6467190861,1802845.5658959523,1675552.3985103723,617958.8246859936
1.25,28193.187863980165,375727.95372346137,1189319.787119316,464243.7777858486,,968298.7452378613,1179282.7718659579,,131320.42037908934,,,651862.0415489245,1257582.8700640406,816297.5034885993,428926.30849390046,50168.180330168136,1191411.442685537,399743.4917940423,529249.3496074222,13406.159423110934,373957.96305376664,2101291.388825575,1902182.2906733435,628193.3286195663
1.5,78100.26012735383,345639.8404071769,1216471.3283113744,626651.3127661323,,1090184.2196646794,1107452.5107261236,,326286.96083633753,,986.6190434496432,656701.8347507841,1869889.0853230655,731074.3133798335,422776.9633220525,47600.21408658556,1193587.8820751067,392549.4030955052,318021.51657597185,16689.290643069893,537160.5299841012,2263166.959228143,1634963.132215675,658847.111375269
1.75,89108.86584493995,325539.3201853316,1279839.758810185,704743.0699819506,,1117965.2423472228,1197620.7684436953,,352054.70634080423,,947.895556559349,698711.4554324029,1583581.1486470588,574213.1886582305,543791.6473662581,113396.0748215798,1598478.7954443637,432044.84842423256,328440.03950257285,21160.16876905685,706330.8048842351,1797359.7306084428,1615723.387579633,818362.8975824718
2.0,141945.67377950766,371076.4437591601,1236195.510197252,923328.204067945,,1365104.3268717015,1496422.3407265022,,331771.79168936214,,,770305.1609002212,1357637.8665391468,618959.6568926512,668584.3139316607,167953.44385999633,2052345.9159369972,496526.9437855147,291757.6427411828,40645.66818062792,1249251.801008895,1581102.4281745963,1749155.4135516733,874894.2212919435
2.25,282202.51539597684,322697.5102773281,1143360.3665922787,1213710.6407519593,,1796065.9796199035,1964278.073053725,,356839.63609513873,,947.6266485614606,749846.9892578637,1499465.3284399882,653180.6071125409,669447.6764738476,177398.77832063625,1926678.2180179935,565654.716202518,286371.7724554548,84494.46929199254,1337815.4799996833,1391207.8744916692,1904865.1916689947,877184.3110341877
2.5,542796.3141436914,291678.35653174855,1253290.8137253951,1198739.443131905,,1793733.4188269898,1950417.4216460362,,324656.92487764894,,3834.4093140625614,931296.7272381671,1629869.2116491944,616039.2593635041,651136.5501640416,246529.11987390253,1916802.182415679,741233.5296991598,481802.23538170336,89378.12666670344,1478478.9523915034,1458243.6888564322,1622858.5308904387,948264.2441397598
2.75,483995.1627646438,713875.1648299266,1113853.8019578252,1226247.9944814462,,1689131.3880028296,1994778.3672738075,,292088.5205214361,,32410.78302859836,1216454.7267415095,2054831.838758774,616943.9387589702,637344.1793990447,277245.4366770261,1964746.3956634104,889705.9793616012,378617.41176799405,128892.80281905399,1494422.8803290175,1372797.362558348,1763931.815761473,1029503.6735725338
3.0,552994.2982152973,1038438.6253472157,1060237.7133668214,1220255.6614563363,,1758051.4609515537,1895238.2388380002,5876.4384363790405,293176.72476655664,,31251.60227053942,1408740.3128268793,1898432.0091783889,612669.352452416,763235.7138369745,310743.1503006527,1915970.2183754966,1036737.6041392349,410310.66965283174,253433.25948748906,1986538.5460908618,1372218.3832094185,1572720.968633052,1014908.6643514242
3.25,571846.0902702971,1461416.3651613668,949746.2295287736,1239084.1782459123,,1818854.6200570166,1652517.2840923574,35320.132624212085,300630.1860074876,,65326.322286932525,1691585.0095862467,1660698.408960238,583980.9734992413,892897.7460410455,377903.2742502645,1796677.2014642693,1078433.3187143542,303392.54153031716,565185.1472039585,1863188.7974963859,1416201.6144525483,1608891.3058631904,1037365.2768629976
3.5,723315.354629573,1741221.8068428412,952937.8215693235,1386795.827156091,,1592009.6884201039,1450566.844638262,89675.24162021218,368922.00321525056,,88671.60369812348,1637287.1285950728,1577590.1227142327,671986.4061211618,914630.2235748982,576580.1835492216,1769302.5570216142,977584.618039418,436227.57525937865,991784.4330909664,1997576.516461946,1294407.3159554303,1362612.6739349738,1163161.4909093417
3.75,814521.0000521019,1671081.6401235666,1043213.0674040243,1399553.86734768,,1356412.1032595672,1301977.9046863392,188030.89002661762,371122.3981215246,14396.992331376601,132493.47362771974,1429347.4924177676,1430574.871286694,688400.1311277999,1121145.5283516124,698474.2152511599,1705165.2696498744,1093227.195970405,497118.447709891,1457778.3901167177,1630495.5759889688,1669338.2493010052,1653376.523421675,1154032.2224233318
4.0,925614.6938029118,2360080.9307197332,931517.8334342539,1589310.138580555,,1392980.271701593,1278382.1706644855,262948.8285646101,323848.60342594795,6401.907799543285,103110.9777094425,1376981.1679768227,1427899.7572409436,897970.8633982688,1203330.7800137922,946009.0524772457,1579731.82185027,996207.7678628396,443841.60803487524,2110794.19973646,1922886.30839785,1644113.2415986583,2029287.6966151148,1366761.1010839082
4.25,955149.2737409323,3063974.6128700078,923534.1439498365,1637539.2558311597,18774.83174479773,1223785.6188400015,1219486.6884923913,362225.449652635,428392.070853645,45607.86915084022,130970.41583179613,1307978.7272612657,1377865.5739964321,1021396.9907952771,1242143.4775580447,991393.6281801136,1642651.4682048708,1423665.3811327368,531195.2483100938,2102595.4324081643,1961543.363240961,1469616.9921880811,1657323.4163401425,1291713.2340245098
4.5,971906.5625915071,3203611.6938713714,892275.3204211965,1569758.0583817698,42189.59871201591,1199382.0345276147,1130303.3735119402,497181.20158703334,440198.55798196513,54181.735493537286,99730.6743606457,1306948.5263232626,1360271.4782738239,1203594.664401099,1426735.3321537524,2222397.2613787074,1499243.5887691602,1247777.4071808234,480608.0824656654,2074075.2414861089,2051025.9919718504,1492467.7242060266,1573705.914826367,1329481.5153075214
4.75,1031112.7346798247,3318098.7329667807,911323.0283285454,1498178.3077283353,219729.5016552374,1094042.363899257,1077443.3628055267,697065.605524594,476821.8629764579,137325.67715340966,122169.38972307381,1450256.0011042506,1264545.2609122768,1296972.9300209451,1463100.481260661,2061951.9537984012,1399143.7368574142,1197527.5788549073,687839.542714648,2229442.560245184,2146286.8379367813,1868342.8754820898,1485058.9305128492,1294385.904095158
5.0,1258358.974190995,2580894.0021875836,868976.573378522,1579498.6627257355,315045.1628358844,1022244.7956402414,996836.0195567422,890477.6445314912,629166.2078287052,176685.79860320257,160433.99712392304,1404362.4518010318,1163362.5315775499,1135693.1089063212,1530505.8112620786,1383117.74981427,1411201.58637508,1234195.6675078087,799584.2384708077,2046158.308183482,1966375.4543280303,1905423.5532111079,1477701.7616602182,1280113.2702964917
